x1,x2,x3,y
6933,5529,4101,8493
-6612,-4407,2850,-28389
-8884,-2974,-5052,-11499
-6907,2889,5014,-35766
-8640,-882,-3715,-14778
-6151,-4759,5232,-34152
9724,2497,-2203,35778
-3532,-9854,8604,-36411
-9397,1007,-788,-25830
-6018,4974,1220,-21717
4396,3851,-9517,41736
4033,8580,8935,-14709
7878,-4305,-6394,42813
-5579,5526,-7798,6654
-6360,3305,-4217,-6432
7795,744,-2560,31062
2222,-1290,-9252,34419
9137,1963,-1679,32445
2064,-8288,-3776,17517
-8094,6998,472,-25701
-9058,2390,3131,-36570
4164,5339,200,11889
2203,-7607,-6311,25539
9870,5961,6274,10785
-3565,4190,2671,-18711
-384,8786,2841,-9678
1992,-4705,12,5937
-6259,-7911,3114,-28122
-7566,-1811,6804,-43113
-725,-1611,-549,-531
9903,-55,7757,6435
-5709,-4928,-6474,2292
-8015,-7182,7492,-46524
-9044,-8820,1036,-30243
3980,-2682,-5970,29847
-1233,960,-7756,19566
9167,-3916,-6652,47454
4951,-2934,-4531,28443
4197,-9991,785,10233
-2611,-5644,-6390,11334
8644,8629,-6845,46464
-1747,-4917,-9547,23397
9114,4565,3851,15786
3333,-4628,9474,-18426
3332,6327,-7086,31251
1964,-9848,-6962,26775
4388,5058,-5748,30405
8150,-3683,-1447,28788
-6622,2542,2183,-26418
4947,-628,7375,-7287
-9280,9065,8967,-54744
7333,-5004,-5839,39513
3115,-566,5469,-7065
-2123,-460,-6128,12012
-5973,-2782,-3487,-7461
-9048,-6009,1840,-32667
-7633,3980,-2809,-14475
4404,-9830,363,12120
5286,-9008,-2705,23970
2540,8740,-5932,25413
6444,1773,7772,-3987
6790,8782,-2216,27015
-4836,-8134,-9589,14256
4799,-6424,-2932,23190
-6178,-8438,7374,-40659
-6396,-5448,-2911,-10458
4844,-8907,-587,16290
-6129,3652,-3375,-8265
8513,-9219,-681,27579
5036,-6383,7728,-8079
2203,8448,-1823,12075
8117,-639,1728,19164
-8311,5323,2224,-31608
-8642,736,1262,-29715
1980,8312,-2515,13482
-1881,-3998,7755,-28911
-2667,143,-1003,-4995
-6857,-2213,-9867,9027
-1621,-1248,-1774,456
9386,9492,9321,192
368,426,-9121,28464
3900,21,4878,-2937
-1217,-7205,-7867,19947
343,3405,-6855,21591
7486,9315,7670,-555
-6002,-3369,1074,-21231
-6205,-2225,432,-19914
-7348,-445,-9156,5421
9382,-5725,-1192,31719
-617,-7388,3008,-10878
9381,-1317,7443,5811
-1879,7569,9519,-34197
6158,-6897,-2226,25149
-5353,2321,5937,-33873
-1321,-459,8167,-28467
-874,1569,-2724,5547
-5549,-2903,-2200,-10050
-3923,-6107,-2708,-3648
3481,9592,-2579,18177
-4516,-1652,5955,-31416
7349,-7043,6256,3276
-3531,4693,200,-11196
5960,-6458,-5045,33012
-2329,-6033,-1687,-1929
-8713,-631,-8159,-1665
-9179,-2457,-3187,-17979
3087,5833,-82,9504
675,-6240,-2766,10320
1517,9308,3361,-5535
-5453,5720,4907,-31083
8908,5881,-3479,37158
4374,6647,8029,-10968
9197,-1541,9699,-1509
4568,-1483,5300,-2199
4719,3546,329,13167
1538,5343,1022,1545
-6195,-6337,7231,-40281
6532,477,-4205,32208
9384,-3598,-3442,38475
-3375,-7154,-9994,19854
6129,-2468,874,15762
7154,-9448,-2351,28512
-3493,-1771,9966,-40380
8521,9778,-6476,44988
-1335,9195,773,-6327
-1536,-8942,-5725,12564
2474,-2545,3806,-3999
-3055,2669,4767,-23469
6645,-1420,9803,-9477
2077,9437,-3194,15810
2350,1225,2690,-1023
-7349,-7638,5395,-38235
3588,4919,8036,-13347
7619,-9239,-5306,38772
7671,6669,-242,23736
6159,-719,-1393,22653
6098,5582,8465,-7104
5158,-6791,8146,-8967
-3993,-9708,5987,-29943
6688,-6734,-7868,43665
2758,580,5572,-8445
-6500,-432,-1068,-16299
-8985,8399,8991,-53931
2184,7119,-822,9015
2436,6515,1408,3081
-864,-8697,-5918,15159
-4151,-1766,9690,-41526
-7549,4276,3622,-33516
9792,1768,-4539,42990
1526,-7804,8178,-19959
-9737,6886,3336,-39222
9745,5749,-1896,34920
-4886,-2245,6471,-34074
5518,-6188,6073,-1668
-7755,3643,423,-24537
-2205,2038,-228,-5934
-2062,7596,-6941,14634
42,-2334,7160,-21357
-4737,-6091,9344,-42246
-4119,-8435,-3692,-1284
-1993,-3110,1470,-10392
1758,984,-8625,31146
3081,-8856,-7048,30384
-1638,9211,-3591,5856
-1820,9673,-4728,8721
723,-1556,-713,4305
8232,-9344,3935,12888
-9478,5307,-7554,-5775
-6940,3993,3120,-30183
4760,-5075,4207,1656
-3632,-1421,4207,-23520
7553,9739,7193,1077
6036,93,-2265,24900
7202,-2134,-8410,46833
-2136,3417,6359,-25488
2032,-444,8785,-20262
-8913,1548,6568,-46446
910,-1320,-4022,14793
7064,-4945,-6092,39465
5038,9772,-1798,20505
-9755,6329,3779,-40605
-1820,8416,4564,-19155
-4171,-1850,-5103,2793
913,-492,1404,-1476
-6437,-6251,-4092,-7038
-9332,3359,-2561,-20316
7496,5404,-9167,49986
3278,-961,-8365,34926
-3372,3661,-7582,12627
-2474,-5348,9777,-36756
-6225,-2733,7337,-40689
-8049,8036,-8381,993
-9164,-4283,4953,-42354
-8982,-1024,8593,-52728
-6867,8244,-6582,-858
6917,4365,-4818,35202
-3536,-7242,-8958,16263
-2195,-5786,-7085,14667
-9510,-7088,857,-31104
-2398,5589,9707,-36318
7613,-5120,6536,3228
-9971,-1190,9960,-59796
6504,4705,6772,-807
8889,347,33,26565
-8253,4024,-464,-23370
-2985,-9542,-6607,10863
-3517,1663,-3897,1137
-8937,4236,-9212,822
-9436,-7233,8067,-52512
618,-8422,-3185,11406
-3606,3274,5548,-27465
-3364,2386,3952,-21951
7700,5038,-2195,29682
5592,-9708,-970,19683
3163,-4904,-2847,18027
-6669,95,-6422,-744
8333,8991,-5259,40773
8584,-2969,5572,9033
9698,3496,-234,29793
9265,-3429,5233,12093
-9233,5588,5635,-44607
-7873,-2425,-8064,570
-859,-6516,9182,-30126
5928,8192,830,15291
-439,-7793,1308,-5244
-8884,-5353,9430,-54945
-6908,-8308,-3812,-9291
-1752,-1865,-755,-2994
-2930,-9697,9242,-36519
-5457,-2574,-6564,3318
-9049,-6124,-2402,-19944
3318,149,3531,-642
3635,-2321,-1622,15768
-190,3646,-7743,22656
134,-4382,-9550,29049
4638,7671,-8040,38031
8011,714,1360,19950
-6998,-9029,-6386,-1839
6155,9738,-2817,26913
-8524,5899,8607,-51396
9811,-7932,-258,30204
-5923,1117,-4863,-3183
4833,4484,-14,14538
5984,3406,4189,5382
-4922,4717,-9733,14430
2869,-6149,8966,-18294
-6106,-1247,-376,-17193
-1295,2591,-7952,19968
-4687,-1101,-6231,4629
-4879,9808,3307,-24561
5831,3444,-8403,42699
8104,5182,8581,-1434
-5303,-2974,9012,-42948
4850,-4420,100,14247
-3712,-1098,8733,-37338
342,4473,-2795,9408
6703,7153,3399,9909
-5451,-7554,-8145,8079
9243,-2952,-9346,55764
-1490,-7392,-7426,17805
1510,2937,-348,5571
-3751,5548,8924,-38028
-3016,-3169,-181,-8508
-1371,4871,-3145,5319
-9951,-6828,-4834,-15354
7208,5728,3814,10179
-7270,-7070,198,-22407
8341,7422,2313,18081
-2226,-9664,1161,-10164
-8410,-9051,-673,-23214
-7244,-8939,-5424,-5463
1262,-9745,-3834,15285
9927,-1120,3720,18618
-5313,699,8258,-40716
-3317,7733,6657,-29925
4290,-2622,8422,-12399
8667,-9612,-8700,52098
2794,6520,4047,-3762
-2714,-1308,-7783,15204
-8593,1148,-8620,78
-9409,-4682,8320,-53190
-9891,-4245,4450,-43026
4650,-7840,-9813,43386
-4664,3600,-947,-11154
-9225,-2030,4357,-40749
6971,3161,-5418,37164
6439,8890,1233,15615
7469,853,2439,15087
-7056,-4880,-6345,-2136
-4994,1273,-9470,13425
791,3726,-8529,27957
6972,6919,862,18327
9444,-4900,-8538,53943
-3713,4942,-646,-9204
-434,994,523,-2874
-8194,-1838,2793,-32964
-7698,624,-3623,-12228
7381,-9641,7983,-1809
5935,-7604,8275,-7023
2584,-355,-8586,33507
-6414,8789,7321,-41208
-2109,-5129,8303,-31239
-8067,9701,7903,-47913
8092,56,2490,16803
5040,2403,3223,5448
-5304,9904,-5436,393
-2283,7981,-6452,12504
-2192,-4225,2110,-12909
7001,-9318,-5268,36804
-7591,-5892,9903,-52485
9791,7406,7765,6075
-4615,9659,-1329,-9861
-426,-8060,-6340,17739
-4560,-1636,9552,-42339
5394,-6913,3618,5325
1412,-6738,7143,-17196
-7446,-788,-862,-19755
2114,-5748,1206,2721
-454,-3518,-9237,26346
813,4131,-8018,26490
-1116,-7365,-9719,25806
3254,-5271,3317,-192
8656,-3816,-1248,29709
-884,8355,-8536,22953
-6349,8857,-2551,-11397
-4615,8245,-72,-13632
2940,5416,-8740,35037
7391,-4906,5700,5070
7634,-8410,-7800,46299
-2299,-7247,7329,-28887
7730,8422,-4588,36951
-206,7345,-3014,8421
-8094,7070,9958,-54159
-7039,-3881,5282,-36966
8513,3942,-132,25932
-6423,-8375,1580,-24012
8445,-7082,1738,20118
8936,-4277,761,24522
4935,-1687,-6782,35148
6078,2819,-568,19935
-1238,-4869,2869,-12324
6087,-8257,-3261,28041
-2164,8578,-4600,7305
-241,3338,665,-2721
-5711,5231,2626,-25014
-4386,3123,-63,-12972
2753,-4337,-2615,16101
1226,-2193,-3704,14787
8054,1384,-1403,28368
7551,-6879,-767,24951
4924,9720,946,11931
-9783,-3162,394,-30534
3984,-5463,-9915,41694
-257,-7780,-9116,26574
2271,9544,5037,-8301
6137,-8307,6008,384
9653,561,-4322,41922
-4364,2401,-5568,3609
-577,3594,1713,-6873
-4556,1601,7740,-36891
1722,-8720,6203,-13446
3110,-4614,-3813,20766
5342,9696,-9389,44190
-7932,4146,-7405,-1584
2093,4510,7075,-14949
6794,8689,8640,-5541
3623,5536,-7626,33744
-736,6732,2654,-10173
2458,1908,6527,-12210
5294,5343,163,15390
5491,3624,-2194,23052
5597,-9930,9578,-11946
-9129,59,317,-28341
-5613,5085,-3154,-7380
9333,2682,278,27162
7012,-6535,5242,5307
-3974,8442,9371,-40038
-1063,2513,4791,-17565
5650,-1503,-2913,25686
1311,8901,9272,-23886
-131,-8364,8627,-26277
-2205,3789,-9104,20694
8784,8649,-2866,34947
-6816,3745,-3705,-9336
267,9148,-4380,13938
6175,-8519,5658,1548
1382,-2801,-3440,14463
98,676,181,-252
-5263,-1614,-5929,1995
-9390,-8549,3111,-37506
6404,189,2365,12114
1596,5769,4166,-7713
2448,-6211,-5157,22812
-2158,-1719,2374,-13599
-8863,9389,-9332,1404
-370,-8574,-2811,7320
6053,9526,4727,3975
340,-9141,-8049,25164
-3757,-8412,4647,-25215
5978,-8954,-2906,26649
5596,1166,7676,-6243
9085,5003,-5976,45180
-1215,1484,-6432,15648
2757,2392,-9808,37692
8362,-1472,-1722,30249
-2394,2625,3797,-18576
4583,9669,512,12210
9463,1397,4326,15408
-7602,7729,9081,-50052
-1647,-8349,7813,-28383
-8009,8650,1888,-29694
4646,-9533,-6157,32406
-5319,9863,1826,-21438
-3378,4186,4211,-22770
-221,6677,-7186,20892
-157,-7460,7991,-24447
6281,6414,3539,8223
2996,2260,614,7143
2791,-3040,-4655,22335
1,-2777,-4868,14604
9443,-1141,-536,29934
-8651,6495,1197,-29547
4262,-3635,4685,-1272
-463,2167,-6802,19014
-2333,-5715,6024,-25074
9183,-6841,784,25194
5279,-7893,-9575,44559
2395,-3215,-1573,11901
2557,7521,6710,-12462
3034,1383,-7967,33000
1128,430,-3977,15312
-8349,4781,-4247,-12309
-1239,-1654,8360,-28800
-2474,-3432,6771,-27738
6743,-7351,-8771,46539
-4659,1136,6031,-32073
905,-7954,-143,3141
-9571,1421,-7108,-7392
5824,-7453,7160,-4011
7050,8077,-9191,48720
-9936,-7862,1065,-33006
-9897,-4564,6640,-49614
-3361,5145,9385,-38241
1901,2068,-7574,28422
9948,-7008,-9789,59208
-4734,-5690,5100,-29505
1652,9569,-9596,33741
453,1344,921,-1407
1830,2486,7169,-16020
7932,3729,2191,17220
4787,-1409,1639,9441
9976,3450,4900,15225
-3325,-4033,845,-12513
9720,-1096,9074,1935
7200,-8728,4547,7956
-7137,-1329,-3944,-9582
-1934,-3136,-7489,16662
6748,3481,-7599,43038
5621,5346,8766,-9438
9090,5305,-1315,31212
-9664,1965,-8886,-2337
815,8755,7914,-21300
-7536,-6112,9932,-52407
5017,-7211,-7400,37248
-2575,-4475,-7720,15432
-5053,5579,2741,-23385
9720,8542,-2253,35916
-7823,-7862,8326,-48450
1524,-6705,-5311,20502
6563,5232,-7270,41496
-8759,-3719,-4657,-12309
6103,-9974,1631,13413
-6152,-994,-9756,10809
428,-1392,5445,-15054
-9651,-562,-1275,-25131
-3161,814,3678,-20520
-5966,7758,-4577,-4170
4940,8661,7412,-7419
-7210,-5745,-1283,-17784
8457,-5893,-9870,54978
173,-6089,1881,-5127
8764,-7091,2474,18867
-4790,7576,-3861,-2790
-1612,1156,-4057,7332
2076,2846,8689,-19842
-9331,9746,2455,-35361
7101,-4535,-4571,35013
565,6232,-9309,29619
4671,-344,-2550,21660
-6436,-9784,4944,-34143
7922,627,1062,20577
7483,-6296,-3041,31569
4281,-2068,-9039,39957
206,7241,-3166,10113
925,-2370,-5067,17973
-9247,9207,2887,-36405
7533,8210,-364,23688
-8175,6046,-6045,-6393
173,4974,7312,-21420
1607,5161,8914,-21924
-8948,8475,7937,-50658
-8803,3801,-6897,-5721
3352,401,6788,-10311
2543,-174,-2494,15108
-6867,5603,7106,-41922
809,7404,6030,-15666
2644,35,-7139,29346
2251,7819,-668,8754
-8621,3745,-7002,-4860
1709,6137,1935,-681
-5840,9481,6797,-37914
7907,-9578,4569,10011
-1279,-9045,6516,-23388
5973,1092,2635,10011
-6008,6090,4813,-32466
-8535,215,-6686,-5550
4384,288,-7725,36324
-8983,-2510,-5270,-11142
5685,-5765,707,14931
-8342,-3669,9042,-52155
5015,-8704,778,12708
4019,-6725,4551,-1599
-9344,-2450,6902,-48741
-5454,551,7985,-40320
-504,-4477,543,-3144
1755,2894,1413,1023
367,187,-5771,18411
1923,-8660,-6539,25383
-2354,9868,6775,-27390
-3977,-1888,-2318,-4980
3427,-5303,-4258,23052
7822,7385,7425,1188
4846,8919,-3495,25020
-751,-4167,-3792,9120
-2790,-5527,6008,-26397
3773,7380,5392,-4860
8228,5896,-4240,37401
-7857,5881,5492,-40050
-6132,1019,3917,-30150
-9673,-9340,114,-29364
-8913,6023,7358,-48816
-5562,5331,4958,-31563
-554,-1804,-5489,14802
-4584,-4323,-9148,13689
6974,1531,330,19929
1964,-1709,-2504,13401
-9584,-621,437,-30066
-4523,4115,6362,-32658
1697,7621,311,4155
-9738,3669,5616,-46065
-3944,869,-7141,9588
-7439,7589,-5838,-4806
-6410,2372,-4504,-5721
-1031,-8868,4117,-15447
-9889,-10000,-7048,-8526
4846,1667,7053,-6624
-9321,-8602,-5588,-11202
6069,-5434,748,15960
232,8248,-2620,8553
9064,-891,1029,24102
-5533,-726,-8934,10200
-857,3377,-6,-2556
5068,-5824,4068,2997
-8377,-7493,-2299,-18237
3610,5397,7747,-12414
6607,-7519,-1097,23109
-3582,543,6672,-30765
1583,43,8749,-21501
6084,2506,-3482,28695
5443,-7117,6096,-1962
6565,1747,-9085,46947
-4822,3562,-2554,-6807
-4361,-84,-9077,14145
-7881,7192,9645,-52581
-1780,-1999,4661,-19326
-6590,-6923,-5491,-3300
-5012,9717,-7304,6873
6395,823,-9199,46779
-4768,8297,6235,-33012
-5031,7776,-728,-12912
3646,-7174,8187,-13626
8502,2523,9053,-1656
6114,-190,6947,-2502
260,-7173,4801,-13626
1004,-6005,-2163,9498
3799,731,-6918,32148
5119,6607,8693,-10725
-7628,4234,1296,-26775
-4501,-6573,-6433,5793
4576,9395,6843,-6804
-49,8852,-8007,23871
3031,-2804,334,8088
7351,2165,-8611,47883
5611,4090,-9752,46086
-9742,4844,1424,-33501
6722,-5217,-7930,43953
-3186,-1732,-9477,18870
-3889,5500,-2866,-3072
7449,9479,-8294,47226
388,-5276,1794,-4221
6197,-640,5222,2922
-6187,9626,5360,-34644
-9065,6418,3835,-38703
7541,-2230,6828,2136
7821,-6467,458,22086
-1659,875,3934,-16782
6792,-5557,-4845,34908
-8558,-3284,-9634,3225
-8465,-2063,-2187,-18837
-2858,-4507,-6888,12087
-6588,2468,1642,-24693
1274,163,8887,-22842
-2272,4136,7469,-29226
1849,9664,3409,-4683
9349,-9506,2933,19245
3184,-4344,7638,-13365
2301,8181,8334,-18102
-5360,-4399,9996,-46071
-9526,-6782,3848,-40125
9085,5313,-7200,48852
7829,3699,1387,19323
575,388,-996,4710
-9239,717,-5643,-10791
5264,-1122,-4431,29082
5184,1594,7460,-6831
-993,-6362,9521,-31545
8400,3265,-5547,41838
1884,-4113,-3562,16335
-2412,3544,9347,-35280
8157,-2840,-6642,44394
2855,1139,1709,3435
-9166,-2398,-630,-25611
5826,-32,8819,-8982
-965,-6067,-9411,25335
9120,-6475,-2563,35046
-6473,-5021,3304,-29334
4710,-7329,-5143,29556
-6642,4616,9189,-47496
-3716,8072,3481,-21594
5246,3311,-5202,31341
4473,-5680,2229,6729
1135,-8048,4306,-9516
-9548,4934,3048,-37791
4357,7874,8137,-11343
-709,-9555,-1424,2142
8290,-819,7766,1569
3618,-1009,-4968,25755
8392,5197,6665,5178
-1213,-3859,-5960,14238
7040,5909,-4816,35565
6647,-8917,5354,3876
980,-7210,-6767,23238
-1397,-4307,-9329,23793
5514,-4320,-3386,26697
6766,7484,8275,-4530
-4091,9987,-9808,17148
-9939,109,904,-32532
1010,8912,4555,-10638
-8724,-930,7435,-48480
9096,4744,2035,21180
6416,-4954,6411,12
6871,-1712,-6570,40320
-3827,-7296,-8586,14274
-6946,-4198,-7519,1716
-8441,1685,3617,-36177
-8448,1963,-256,-24579
-3660,831,760,-13263
-4544,-8156,-5104,1677
8897,7522,994,23706
-3695,-5949,8968,-37992
3846,-9335,-8613,37374
-4005,2618,8872,-38634
1674,-2658,-8283,29868
-9710,-7003,3736,-40341
-9667,-8906,-4282,-16158
-6163,-3660,2817,-26943
-2303,-8420,1060,-10092
-6127,-3046,8619,-44241
-8779,-7383,-7541,-3717
-7782,-9809,-6615,-3504
1241,6513,-6269,22527
5225,1021,-7940,39492
8764,1789,-5848,43833
-8697,2942,-35,-25989
-3238,-7029,-5726,7461
-6906,-9196,966,-23619
6293,3359,6642,-1050
-3977,-2937,8120,-36294
1241,-4213,-6474,23142
1948,4905,-5846,23379
3354,5426,4482,-3387
1648,-5999,5435,-11364
-8394,-6305,4079,-37422
-7247,-4605,-8818,4710
-7274,-6338,9618,-50679
6918,666,-4479,34188
-7572,-4931,-7727,462
2640,-9491,-329,8904
302,2914,-6239,19620
3656,-7846,6600,-8835
858,4585,284,1719
-4969,-2092,-4398,-1716
1295,-2825,5059,-11295
-3015,3278,4730,-23238
8147,-3755,-7679,47475
-556,-4325,2286,-8529
8468,-8600,-6690,45471
-9520,1467,3061,-37746
9251,3618,1580,23010
8056,-9048,-9192,51741
424,8539,-8538,26883
186,8,8811,-25878
-7516,3554,9435,-50856
-7834,-9368,-4246,-10767
-7009,-4082,-6128,-2646
-9013,7191,3275,-36867
-4022,-1493,9019,-39126
797,7727,-2174,8910
-8701,2038,9395,-54291
-5029,2423,2111,-21423
-667,-2174,-6481,17439
7893,-1776,-1523,28245
9436,7165,8257,3534
-7902,3248,-5923,-5940
-9984,-8187,-2704,-21843
-6395,-5644,2981,-28131
8829,-4900,7268,4680
8505,1574,8370,402
-474,9350,8216,-26073
-7581,9537,-2241,-16023
7395,5253,5264,6390
-241,2762,-299,171
1609,-6651,4162,-7662
-347,-5746,7609,-23871
-8399,-7674,-7589,-2433
3919,-1972,4842,-2772
6948,6689,-716,22989
-1586,-7112,-1030,-1671
1812,1701,-2352,12489
-3321,3515,-622,-8100
3966,9424,1550,7245
-5687,4863,-8952,9792
7360,-1414,-2309,29004
-454,-509,1315,-5310
1377,-9632,634,2226
-184,8948,5135,-15960
-9882,-7483,88,-29913
-882,7282,-9073,24570
-1254,8135,9935,-33570
9464,-7034,5839,10872
-556,-4146,7778,-25005
4535,-1247,4115,1257
6514,-1466,-138,19953
6742,2326,3626,9345
-6103,-6966,-5874,-690
-2329,-8742,-3537,3621
249,-3991,1907,-4977
-6103,-7622,3996,-30300
7709,9384,-6076,41352
310,-8457,-3354,10989
9532,5844,-2589,36360
-2456,-5833,-9122,19995
7212,8297,-5955,39498
-6371,6348,-8212,5520
5949,564,-3742,29070
-7703,-571,381,-24255
1361,-3175,-8624,29952
-5723,8465,-1319,-13215
-6901,-8390,-8891,5967
-5263,1974,-8710,10338
-4608,-3849,3982,-25773
-6946,-9674,-5260,-5061
-336,5697,3518,-11565
317,-746,6560,-18732
-7633,-6658,2299,-29799
-266,7128,3949,-12648
-2778,5239,2094,-14619
713,-393,3661,-8847
-6751,4687,-481,-18813
7754,7986,-2594,31041
-5727,5471,-5611,-351
6725,-7476,8079,-4065
4301,1521,-9865,42495
7920,609,-7250,45507
-5563,2457,-8515,8853
6035,3981,-8287,42963
8281,-5570,154,24378
-4045,6827,-6932,8658
6580,8801,2673,11718
-4084,8280,-1212,-8619
-3201,8251,8787,-35967
-1463,676,3408,-14616
-242,1196,5118,-16083
8128,-7261,-266,25179
1241,-4674,6772,-16596
8669,-7030,-7611,48837
4483,-2961,8800,-12954
-2455,-9638,216,-8016
-4410,3961,4925,-28008
9018,-9526,-80,27291
3639,5108,7845,-12621
-2489,4275,-6503,12039
1790,-5020,-8534,30969
2054,4545,-8088,30423
-6792,-4342,-1593,-15600
-4349,7633,-6199,5547
-5022,-2917,3373,-25188
-7967,-5363,-1386,-19746
-5562,5296,8019,-40746
-9437,-1834,3430,-38604
4306,9911,-4912,27651
6590,4139,-1090,23037
-512,9755,-4285,11316
9752,6165,-121,29616
-9413,-6731,-1458,-23868
-4758,-4186,-1107,-10956
6412,-9655,-9175,46758
8925,2143,6049,8625
-6927,-8944,2547,-28425
5900,-1655,2746,9459
-6355,8223,-939,-16251
8177,-1690,8388,-636
8786,-1320,9637,-2556
-906,-4650,-6863,17868
-4153,2113,9585,-41217
-9864,2465,8812,-56031
7947,-636,-9462,52224
8581,7915,-1452,30096
3500,-2968,-1699,15594
1668,-1539,-2068,11205
-6221,6948,8077,-42897
770,-1244,8496,-23181
2629,5218,2585,129
-2399,4614,3059,-16377
9495,-8946,-1142,31908
3282,3094,-9852,39399
-4687,-7248,-8308,10860
-9939,-5029,3925,-41595
-9202,-9334,8674,-53631
-368,8409,4786,-15465
-6329,1907,5587,-35751
-1615,3513,-5475,11577
8281,4418,-7745,48075
-1151,-7513,-6577,16275
2517,-2961,-3816,18996
5679,-6552,-3469,27441
8130,-1314,-3675,35412
-9207,-9792,915,-30369
-7813,7741,-4534,-9840
-3707,5792,455,-12489
3750,1834,907,8526
4621,-9212,1479,9423
-7294,-7848,-7834,1617
-3569,-9435,-9115,16635
-3215,-9730,-1304,-5736
-1483,-7732,6278,-23286
9247,6275,269,26931
-960,-1373,-4084,9369
-1274,-3623,-3256,5943
-4883,-2899,-5270,1158
-5463,267,-9916,13356
8304,9363,9907,-4812
3476,-5973,5547,-6216
2307,9073,-4021,18981
6904,-3780,226,20031
4866,8799,6945,-6240
-5396,-4619,-7297,5700
6386,4522,-4280,31995
-6479,5397,-3185,-9885
4028,1776,7766,-11217
5586,4900,7317,-5196
-128,8449,-1689,4680
3515,-624,-114,10884
2200,-2770,-9304,34509
9364,-4359,2765,19794
-2071,-5242,7638,-29130
661,-1099,9433,-26319
954,2863,-7154,24321
5367,-5449,-9264,43890
-241,4279,-5556,15942
4961,7275,-2958,23754
6719,-3934,-6992,41130
3313,-3771,5670,-7074
-6245,-4021,-292,-17862
-6131,-518,9499,-46893
4170,3410,6015,-5538
-9137,2348,-5701,-10311
5113,-1318,-2883,23985
2283,5686,-621,8709
1640,-1378,-2171,11430
1288,-4947,-472,5277
8883,-1970,9936,-3162
8091,3679,8263,-519
-9705,-7271,3605,-39933
664,7016,2866,-6609
-2813,1071,8432,-33738
-6675,4637,8186,-44586
1813,2868,-8754,31698
-5188,-1503,889,-18234
7884,-3026,2803,15240
4058,1280,6810,-8259
-6984,-9074,-3754,-9693
-2227,4713,7988,-30648
-7180,7405,-6995,-558
257,-1669,9309,-27159
4895,-7281,5579,-2055
9865,7458,744,27360
-5088,-7475,8905,-41982
5238,2899,-400,16911
932,-6942,6790,-17577
-6577,2835,-503,-18225
-5905,-7393,6730,-37908
3508,-3663,2216,3873
8610,9551,-3064,35019
-9944,5005,3273,-39654
4378,-6843,873,10512
2112,4837,2979,-2604
3209,8713,-8895,36309
-9745,-1173,9896,-58926
-8161,2217,-7067,-3285
-6799,-6356,-6767,-99
8774,-5054,-7386,48477
7660,8782,8741,-3246
-6425,-7447,-817,-16827
9050,7134,3142,17721
4843,-1387,948,11682
-4723,-9530,6643,-34101
-9415,3385,8970,-55158
2244,6433,5377,-9402
3920,8242,-9786,41115
-2459,7949,-5459,8997
6504,8483,-7193,41088
3275,167,7744,-13410
2112,-7614,-41,6456
9248,8671,-3874,39363
-400,315,5761,-18486
6671,6153,7838,-3504
1217,3200,-4268,16452
3075,-8035,5218,-6432
-9350,-2942,-292,-27177
-1621,-5360,-4556,8802
3589,3368,-7200,32364
9911,7072,9828,246
-935,7996,-1211,825
4353,1428,-7381,35199
-6279,-1790,4833,-33339
-4512,-7106,-9261,14244
3969,4203,5237,-3807
-946,9034,-8779,23496
1873,5987,-6261,24399
-8193,962,5401,-40785
-8348,-7444,1923,-30816
4398,2874,1704,8079
-351,6757,7084,-22308
-8647,2228,-3847,-14403
-5214,1577,4849,-30192
8264,-190,-2007,30810
-3131,2860,5984,-27348
-2913,5566,-258,-7968
-1226,8327,5308,-19605
275,2599,8479,-24615
-4387,-6254,-8789,13203
-5835,2937,1343,-21537
-3751,-3736,1013,-14295
-4196,655,-5103,2718
3671,-3481,101,10707
-2323,9634,-3573,3747
-4476,-266,-2736,-5223
9675,3316,7944,5190
4655,9026,-4317,26913
6644,-1359,6736,-279
-1629,729,-5612,11946
-4115,-4412,2549,-19995
8663,844,-6138,44400
6449,1383,-2304,26256
-8024,6477,-8217,576
-9145,-2770,-4329,-14451
-4613,-7805,7614,-36684
8134,-322,-9829,53886
3022,5136,6846,-11475
8204,8558,5045,9474
-203,-2416,7995,-24597
-248,-2593,-1614,4095
6595,-5170,-6426,39060
4926,112,-7920,38535
8890,-2031,-3638,37581
-7761,7918,-5454,-6924
9192,4699,2662,19587
4374,-5254,-8569,38826
-1997,7766,9775,-35319
4821,9326,-7123,35829
281,-2704,4787,-13521
5245,4406,5476,-696
-7959,728,-2756,-15612
7608,-4520,9180,-4719
-1861,-3935,-9617,23265
-2624,-2166,-113,-7536
-8451,9271,-6229,-6669
-7454,-3823,1777,-27696
1081,5899,6320,-15720
-5010,5451,-620,-13173
-5129,4802,-3442,-5064
3783,2963,-9700,40446
5243,-9732,-7052,36882
-2415,-6226,-6123,11121
-861,8212,342,-3612
8455,6224,-9156,52830
4811,1574,7086,-6828
582,-1400,2536,-5865
-5811,9741,-2463,-10047
-5281,-208,1654,-20808
-1631,-5455,-5924,12876
-2021,4794,-74,-5844
-3467,-7987,9401,-38607
-5953,-9765,-9472,10554
-8950,9584,8900,-53553
4466,7423,1162,9909
-7441,3258,7543,-44955
-2669,-7873,587,-9771
2283,-1668,-4031,18939
-1198,148,-1082,-351
8233,5225,-2865,33291
-5693,4007,1890,-22752
-9524,3182,6649,-48522
-1840,-934,7528,-28107
